PPI_partner.Gene,PPI_partner.ORF,Ortholog.Species,State,PPI.NA,Ortholog.GeneA,Ortholog.GeneB,Ortholog.GeneAnc,PPI.Ortholog.GeneA,PPI.Ortholog.GeneB,PPI.Ortholog.Anc,PPI.A_div_B,PPI.Scer,PPI.Vehicle
YNL229C,URE2,V.polyspora,AB,No,Kpol_1002.53,Kpol_1033.51,,5758.75,1.0,,5758.75,5475.0,3904.25
YEL013W,VAC8,V.polyspora,AB,No,Kpol_1002.53,Kpol_1033.51,,15691.25,2053.5,,7.641222303384466,8753.0,3073.5
YEL013W,VAC8,Vehicle,Vehicle,No,Vehicle,Vehicle,Vehicle,3073.5,3073.5,3073.5,1.0,8753.0,3073.5
YEL013W,VAC8,T.phaffii,AB,No,TPHA0E02830,TPHA0J02370,,23858.75,4460.5,,5.3488958636924115,8753.0,3073.5
YEL013W,VAC8,N.dairenensis,AB,No,NDAI0F01640,NDAI0I01070,,611.0,25996.25,,0.02350338991200654,8753.0,3073.5
YEL013W,VAC8,N.castellii,AB,No,NCAS0A01090,NCAS0D03820,,5850.25,8932.5,,0.6549398264763504,8753.0,3073.5
YEL013W,VAC8,Z.rouxii,Anc,No,,,ZYRO0G08866g,,,13434.25,1.0,8753.0,3073.5
YEL013W,VAC8,T.delbrueckii,Anc,No,,,TDEL0E05230,,,28850.0,1.0,8753.0,3073.5
YEL013W,VAC8,K.africana,AB,No,KAFR0K00320,KAFR0C02290,,22748.75,16741.75,,1.3588035898278257,8753.0,3073.5
YEL013W,VAC8,T.blattae,AB,No,TBLA0A02040,TBLA0B05310,,5670.75,25807.0,,0.21973689309102182,8753.0,3073.5
YEL013W,VAC8,S.bayanusvar.uvarum,A,No,Suva_16.102,,,16926.25,,,16926.25,8753.0,3073.5
YEL013W,VAC8,C.glabrata,B,No,,CAGL0H03553g,,,4235.75,,0.00023608569910877649,8753.0,3073.5
YEL013W,VAC8,S.kudriavzevii,A,No,Skud_16.75,,,8626.0,,,8626.0,8753.0,3073.5
YEL013W,VAC8,K.naganishii,AB,No,KNAG0D01130,KNAG0F01980,,6137.25,20264.5,,0.30285721335340127,8753.0,3073.5
YEL013W,VAC8,S.cerevisiae,A,No,YPL204W,,,8754.0,,,8754.0,8753.0,3073.5
YEL013W,VAC8,S.mikatae,A,No,Smik_6.409,,,9902.25,,,9902.25,8753.0,3073.5
YNL212W,VID27,S.kudriavzevii,A,No,Skud_16.75,,,3479.0,,,3479.0,3380.0,2493.0
YNL212W,VID27,C.glabrata,B,No,,CAGL0H03553g,,,2749.0,,0.0003637686431429611,3380.0,2493.0
YNL212W,VID27,S.cerevisiae,A,No,YPL204W,,,3381.0,,,3381.0,3380.0,2493.0
YNL212W,VID27,Vehicle,Vehicle,No,Vehicle,Vehicle,Vehicle,2493.0,2493.0,2493.0,1.0,3380.0,2493.0
YNL212W,VID27,V.polyspora,AB,No,Kpol_1002.53,Kpol_1033.51,,3932.5,1.0,,3932.5,3380.0,2493.0
YNL212W,VID27,T.phaffii,AB,No,TPHA0E02830,TPHA0J02370,,7257.5,1769.25,,4.102020630210541,3380.0,2493.0
YNL212W,VID27,Z.rouxii,Anc,No,,,ZYRO0G08866g,,,3353.0,1.0,3380.0,2493.0
YNL212W,VID27,N.dairenensis,AB,No,NDAI0F01640,NDAI0I01070,,1.0,8583.75,,0.0001164991990680064,3380.0,2493.0
YNL212W,VID27,S.mikatae,A,No,Smik_6.409,,,5254.75,,,5254.75,3380.0,2493.0
YNL212W,VID27,T.delbrueckii,Anc,No,,,TDEL0E05230,,,12197.25,1.0,3380.0,2493.0
YNL212W,VID27,S.bayanusvar.uvarum,A,No,Suva_16.102,,,5682.5,,,5682.5,3380.0,2493.0
YNL212W,VID27,K.africana,AB,No,KAFR0K00320,KAFR0C02290,,12356.0,11859.5,,1.0418651713815927,3380.0,2493.0
YNL212W,VID27,T.blattae,AB,No,TBLA0A02040,TBLA0B05310,,4102.0,4564.75,,0.8986253354510104,3380.0,2493.0
YNL212W,VID27,N.castellii,AB,No,NCAS0A01090,NCAS0D03820,,1.0,3529.25,,0.0002833463200396685,3380.0,2493.0
YNL212W,VID27,K.naganishii,AB,No,KNAG0D01130,KNAG0F01980,,1839.75,8023.75,,0.22928805109830191,3380.0,2493.0
YGR020C,VMA7,V.polyspora,AB,No,Kpol_1002.53,Kpol_1033.51,,11297.25,5303.25,,2.130250318201103,8358.25,4739.0
YGR020C,VMA7,K.naganishii,AB,No,KNAG0D01130,KNAG0F01980,,5524.5,17284.25,,0.3196262493310384,8358.25,4739.0
YGR020C,VMA7,S.kudriavzevii,A,No,Skud_16.75,,,7606.25,,,7606.25,8358.25,4739.0
YGR020C,VMA7,T.phaffii,AB,No,TPHA0E02830,TPHA0J02370,,20984.25,5208.75,,4.028653707703384,8358.25,4739.0
YGR020C,VMA7,T.blattae,AB,No,TBLA0A02040,TBLA0B05310,,5229.5,22397.5,,0.23348588012054916,8358.25,4739.0
YGR020C,VMA7,Z.rouxii,Anc,No,,,ZYRO0G08866g,,,9003.5,1.0,8358.25,4739.0
YGR020C,VMA7,N.castellii,AB,No,NCAS0A01090,NCAS0D03820,,2280.5,11390.75,,0.20020630774970918,8358.25,4739.0
YGR020C,VMA7,S.cerevisiae,A,No,YPL204W,,,8359.25,,,8359.25,8358.25,4739.0
YGR020C,VMA7,Vehicle,Vehicle,No,Vehicle,Vehicle,Vehicle,4739.0,4739.0,4739.0,1.0,8358.25,4739.0
YGR020C,VMA7,S.mikatae,A,No,Smik_6.409,,,8313.5,,,8313.5,8358.25,4739.0
YGR020C,VMA7,N.dairenensis,AB,No,NDAI0F01640,NDAI0I01070,,4441.5,18485.0,,0.24027589937787394,8358.25,4739.0
YGR020C,VMA7,C.glabrata,B,No,,CAGL0H03553g,,,4438.25,,0.00022531403143130738,8358.25,4739.0
YGR020C,VMA7,T.delbrueckii,Anc,No,,,TDEL0E05230,,,25698.5,1.0,8358.25,4739.0
YGR020C,VMA7,K.africana,AB,No,KAFR0K00320,KAFR0C02290,,19822.5,13496.0,,1.4687685240071133,8358.25,4739.0
YGR020C,VMA7,S.bayanusvar.uvarum,A,No,Suva_16.102,,,12022.0,,,12022.0,8358.25,4739.0
YEL051W,VMA8,K.africana,AB,No,KAFR0K00320,KAFR0C02290,,54648.0,44468.25,,1.228921758782952,18534.0,1823.25
YEL051W,VMA8,V.polyspora,AB,No,Kpol_1002.53,Kpol_1033.51,,31882.5,12125.25,,2.6294303210243086,18534.0,1823.25
YEL051W,VMA8,T.delbrueckii,Anc,No,,,TDEL0E05230,,,55334.5,1.0,18534.0,1823.25
YEL051W,VMA8,C.glabrata,B,No,,CAGL0H03553g,,,10813.25,,9.247913439530206e-05,18534.0,1823.25
YEL051W,VMA8,Vehicle,Vehicle,No,Vehicle,Vehicle,Vehicle,1823.25,1823.25,1823.25,1.0,18534.0,1823.25
YEL051W,VMA8,S.kudriavzevii,A,No,Skud_16.75,,,19640.75,,,19640.75,18534.0,1823.25
YEL051W,VMA8,S.mikatae,A,No,Smik_6.409,,,20838.75,,,20838.75,18534.0,1823.25
YEL051W,VMA8,N.castellii,AB,No,NCAS0A01090,NCAS0D03820,,1.0,32890.25,,3.040414712566794e-05,18534.0,1823.25
YEL051W,VMA8,T.blattae,AB,No,TBLA0A02040,TBLA0B05310,,4511.0,57343.75,,0.07866594005449591,18534.0,1823.25
YEL051W,VMA8,K.naganishii,AB,No,KNAG0D01130,KNAG0F01980,,10636.75,50577.25,,0.21030700562011576,18534.0,1823.25
YEL051W,VMA8,S.cerevisiae,A,No,YPL204W,,,18535.0,,,18535.0,18534.0,1823.25
YEL051W,VMA8,T.phaffii,AB,No,TPHA0E02830,TPHA0J02370,,53669.5,21634.75,,2.480708120038364,18534.0,1823.25
YEL051W,VMA8,Z.rouxii,Anc,No,,,ZYRO0G08866g,,,36082.5,1.0,18534.0,1823.25
YEL051W,VMA8,N.dairenensis,AB,No,NDAI0F01640,NDAI0I01070,,1.0,47166.75,,2.1201375969300407e-05,18534.0,1823.25
YEL051W,VMA8,S.bayanusvar.uvarum,A,No,Suva_16.102,,,34270.5,,,34270.5,18534.0,1823.25
YJL154C,VPS35,T.phaffii,AB,No,TPHA0E02830,TPHA0J02370,,8326.0,4253.25,,1.957561864456592,6121.5,4755.25
YJL154C,VPS35,C.glabrata,B,No,,CAGL0H03553g,,,4503.0,,0.00022207417277370642,6121.5,4755.25
YJL154C,VPS35,V.polyspora,AB,No,Kpol_1002.53,Kpol_1033.51,,6222.5,1889.75,,3.2927635930678663,6121.5,4755.25
YJL154C,VPS35,T.blattae,AB,No,TBLA0A02040,TBLA0B05310,,4780.75,9425.5,,0.5072144713808286,6121.5,4755.25
YJL154C,VPS35,K.naganishii,AB,No,KNAG0D01130,KNAG0F01980,,5385.0,7286.0,,0.7390886631896788,6121.5,4755.25
YJL154C,VPS35,Z.rouxii,Anc,No,,,ZYRO0G08866g,,,4859.25,1.0,6121.5,4755.25
YJL154C,VPS35,N.castellii,AB,No,NCAS0A01090,NCAS0D03820,,2506.0,4796.5,,0.522464296883144,6121.5,4755.25
YJL154C,VPS35,N.dairenensis,AB,No,NDAI0F01640,NDAI0I01070,,2490.75,6989.0,,0.35638145657461723,6121.5,4755.25
YJL154C,VPS35,S.cerevisiae,A,No,YPL204W,,,6122.5,,,6122.5,6121.5,4755.25
YJL154C,VPS35,S.kudriavzevii,A,No,Skud_16.75,,,5437.5,,,5437.5,6121.5,4755.25
YJL154C,VPS35,T.delbrueckii,Anc,No,,,TDEL0E05230,,,10229.5,1.0,6121.5,4755.25
YJL154C,VPS35,S.mikatae,A,No,Smik_6.409,,,5776.0,,,5776.0,6121.5,4755.25
YJL154C,VPS35,K.africana,AB,No,KAFR0K00320,KAFR0C02290,,8483.0,7138.25,,1.1883865092984975,6121.5,4755.25
YJL154C,VPS35,S.bayanusvar.uvarum,A,No,Suva_16.102,,,6379.5,,,6379.5,6121.5,4755.25
YJL154C,VPS35,Vehicle,Vehicle,No,Vehicle,Vehicle,Vehicle,4755.25,4755.25,4755.25,1.0,6121.5,4755.25
YLR337C,VRP1,T.blattae,AB,No,TBLA0A02040,TBLA0B05310,,3651.5,27350.25,,0.13350883447134854,5001.75,658.5
YLR337C,VRP1,K.naganishii,AB,No,KNAG0D01130,KNAG0F01980,,12591.25,24973.25,,0.5041894827465387,5001.75,658.5
YLR337C,VRP1,S.kudriavzevii,A,No,Skud_16.75,,,5210.0,,,5210.0,5001.75,658.5
YLR337C,VRP1,S.bayanusvar.uvarum,A,No,Suva_16.102,,,15065.5,,,15065.5,5001.75,658.5
YLR337C,VRP1,K.africana,AB,No,KAFR0K00320,KAFR0C02290,,38424.25,4603.5,,8.346747040295428,5001.75,658.5
YLR337C,VRP1,V.polyspora,AB,B,Kpol_1002.53,,,10483.75,,,10483.75,5001.75,658.5
YLR337C,VRP1,T.delbrueckii,Anc,No,,,TDEL0E05230,,,34050.25,1.0,5001.75,658.5
YLR337C,VRP1,N.dairenensis,AB,No,NDAI0F01640,NDAI0I01070,,67.5,22132.75,,0.003049779173396889,5001.75,658.5
YLR337C,VRP1,C.glabrata,B,No,,CAGL0H03553g,,,140.5,,0.0071174377224199285,5001.75,658.5
YLR337C,VRP1,S.cerevisiae,A,No,YPL204W,,,5002.75,,,5002.75,5001.75,658.5
YLR337C,VRP1,Z.rouxii,Anc,No,,,ZYRO0G08866g,,,4849.0,1.0,5001.75,658.5
YLR337C,VRP1,Vehicle,Vehicle,No,Vehicle,Vehicle,Vehicle,658.5,658.5,658.5,1.0,5001.75,658.5
YLR337C,VRP1,T.phaffii,AB,No,TPHA0E02830,TPHA0J02370,,23262.75,255.0,,91.22647058823529,5001.75,658.5
YLR337C,VRP1,N.castellii,AB,No,NCAS0A01090,NCAS0D03820,,63.0,10717.0,,0.005878510777269758,5001.75,658.5
YLR337C,VRP1,S.mikatae,A,No,Smik_6.409,,,9136.5,,,9136.5,5001.75,658.5
YGR054W,YGR054W,K.naganishii,AB,No,KNAG0D01130,KNAG0F01980,,6544.0,9296.75,,0.703901901202033,5411.0,5781.5
YGR054W,YGR054W,Z.rouxii,Anc,No,,,ZYRO0G08866g,,,6421.5,1.0,5411.0,5781.5
YGR054W,YGR054W,Vehicle,Vehicle,No,Vehicle,Vehicle,Vehicle,5781.5,5781.5,5781.5,1.0,5411.0,5781.5
YGR054W,YGR054W,N.castellii,AB,No,NCAS0A01090,NCAS0D03820,,4859.5,3205.25,,1.5161063879572576,5411.0,5781.5
YGR054W,YGR054W,K.africana,AB,No,KAFR0K00320,KAFR0C02290,,15171.25,16024.0,,0.9467829505741387,5411.0,5781.5
YGR054W,YGR054W,T.blattae,AB,No,TBLA0A02040,TBLA0B05310,,5166.75,15692.75,,0.3292443962976534,5411.0,5781.5
YGR054W,YGR054W,V.polyspora,AB,No,Kpol_1002.53,Kpol_1033.51,,4265.5,5552.75,,0.7681779298545766,5411.0,5781.5
YGR054W,YGR054W,N.dairenensis,AB,No,NDAI0F01640,NDAI0I01070,,2214.0,9581.0,,0.23108235048533557,5411.0,5781.5
YGR054W,YGR054W,S.kudriavzevii,A,No,Skud_16.75,,,4862.25,,,4862.25,5411.0,5781.5
YGR054W,YGR054W,C.glabrata,B,No,,CAGL0H03553g,,,2619.75,,0.00038171581257753605,5411.0,5781.5
YGR054W,YGR054W,S.cerevisiae,A,No,YPL204W,,,5412.0,,,5412.0,5411.0,5781.5
YGR054W,YGR054W,S.mikatae,A,No,Smik_6.409,,,7247.25,,,7247.25,5411.0,5781.5
YGR054W,YGR054W,T.delbrueckii,Anc,No,,,TDEL0E05230,,,10243.25,1.0,5411.0,5781.5
YGR054W,YGR054W,T.phaffii,AB,No,TPHA0E02830,TPHA0J02370,,10371.5,4147.0,,2.5009645526886906,5411.0,5781.5
YGR054W,YGR054W,S.bayanusvar.uvarum,A,No,Suva_16.102,,,4295.0,,,4295.0,5411.0,5781.5
YGR130C,YGR130C,N.castellii,AB,No,NCAS0A01090,NCAS0D03820,,1105.5,444.0,,2.489864864864865,4443.5,4247.0
YGR130C,YGR130C,K.africana,AB,No,KAFR0K00320,KAFR0C02290,,11061.75,8322.25,,1.3291778064826218,4443.5,4247.0
YGR130C,YGR130C,T.delbrueckii,Anc,No,,,TDEL0E05230,,,5093.25,1.0,4443.5,4247.0
YGR130C,YGR130C,T.blattae,AB,No,TBLA0A02040,TBLA0B05310,,512.0,4166.25,,0.1228922892289229,4443.5,4247.0
YGR130C,YGR130C,Vehicle,Vehicle,No,Vehicle,Vehicle,Vehicle,4247.0,4247.0,4247.0,1.0,4443.5,4247.0
YGR130C,YGR130C,T.phaffii,AB,No,TPHA0E02830,TPHA0J02370,,5371.5,2892.0,,1.8573651452282158,4443.5,4247.0
YGR130C,YGR130C,N.dairenensis,AB,A,,NDAI0I01070,,,7407.0,,0.00013500742540839745,4443.5,4247.0
YGR130C,YGR130C,S.bayanusvar.uvarum,A,A,Suva_16.102,,,3969.0,,,3969.0,4443.5,4247.0
YGR130C,YGR130C,S.mikatae,A,A,Smik_6.409,,,4704.5,,,4704.5,4443.5,4247.0
YGR130C,YGR130C,V.polyspora,AB,No,Kpol_1002.53,Kpol_1033.51,,3354.75,3615.0,,0.9280082987551868,4443.5,4247.0
YGR130C,YGR130C,S.cerevisiae,A,No,YPL204W,,,4444.5,,,4444.5,4443.5,4247.0
YGR130C,YGR130C,K.naganishii,AB,A,,KNAG0F01980,,,6453.75,,0.00015494867325198527,4443.5,4247.0
YGR130C,YGR130C,C.glabrata,B,A,,CAGL0H03553g,,,2049.0,,0.0004880429477794046,4443.5,4247.0
YLR257W,YLR257W,T.phaffii,AB,No,TPHA0E02830,TPHA0J02370,,20828.0,14175.5,,1.4692956156749322,5488.75,2584.5
YLR257W,YLR257W,Z.rouxii,Anc,No,,,ZYRO0G08866g,,,4141.5,1.0,5488.75,2584.5
YLR257W,YLR257W,T.blattae,AB,No,TBLA0A02040,TBLA0B05310,,4514.0,16798.75,,0.2687104695289828,5488.75,2584.5
YLR257W,YLR257W,S.mikatae,A,No,Smik_6.409,,,7820.0,,,7820.0,5488.75,2584.5
YLR257W,YLR257W,N.castellii,AB,No,NCAS0A01090,NCAS0D03820,,3840.0,7592.25,,0.5057789192926998,5488.75,2584.5
YLR257W,YLR257W,S.kudriavzevii,A,No,Skud_16.75,,,3634.25,,,3634.25,5488.75,2584.5
YLR257W,YLR257W,S.cerevisiae,A,No,YPL204W,,,5489.75,,,5489.75,5488.75,2584.5
YLR257W,YLR257W,N.dairenensis,AB,A,,NDAI0I01070,,,18446.5,,5.4210825901932616e-05,5488.75,2584.5
YLR257W,YLR257W,K.africana,AB,No,KAFR0K00320,KAFR0C02290,,31009.0,16921.75,,1.832493684163872,5488.75,2584.5
YLR257W,YLR257W,K.naganishii,AB,No,KNAG0D01130,KNAG0F01980,,4228.75,23360.0,,0.18102525684931506,5488.75,2584.5
YLR257W,YLR257W,Vehicle,Vehicle,No,Vehicle,Vehicle,Vehicle,2584.5,2584.5,2584.5,1.0,5488.75,2584.5
YLR257W,YLR257W,S.bayanusvar.uvarum,A,No,Suva_16.102,,,8730.75,,,8730.75,5488.75,2584.5
YLR257W,YLR257W,V.polyspora,AB,No,Kpol_1002.53,Kpol_1033.51,,8907.75,3646.5,,2.4428218839983544,5488.75,2584.5
YLR257W,YLR257W,C.glabrata,B,No,,CAGL0H03553g,,,1094.0,,0.0009140767824497258,5488.75,2584.5
YLR257W,YLR257W,T.delbrueckii,Anc,No,,,TDEL0E05230,,,23360.5,1.0,5488.75,2584.5
YKL067W,YNK1,K.naganishii,AB,No,KNAG0D01130,KNAG0F01980,,5131.0,7079.0,,0.7248198898149456,7170.5,3763.25
YKL067W,YNK1,T.delbrueckii,Anc,No,,,TDEL0E05230,,,7981.25,1.0,7170.5,3763.25
YKL067W,YNK1,S.cerevisiae,A,No,YPL204W,,,7171.5,,,7171.5,7170.5,3763.25
YKL067W,YNK1,N.dairenensis,AB,No,NDAI0F01640,NDAI0I01070,,354.25,8210.25,,0.04314728540543832,7170.5,3763.25
YKL067W,YNK1,S.bayanusvar.uvarum,A,No,Suva_16.102,,,2458.5,,,2458.5,7170.5,3763.25
YKL067W,YNK1,T.blattae,AB,No,TBLA0A02040,TBLA0B05310,,5605.0,5745.5,,0.97554607954051,7170.5,3763.25
YKL067W,YNK1,S.kudriavzevii,A,No,Skud_16.75,,,4793.5,,,4793.5,7170.5,3763.25
YKL067W,YNK1,V.polyspora,AB,No,Kpol_1002.53,Kpol_1033.51,,3839.25,4287.5,,0.8954518950437318,7170.5,3763.25
YKL067W,YNK1,Z.rouxii,Anc,No,,,ZYRO0G08866g,,,4980.0,1.0,7170.5,3763.25
YKL067W,YNK1,K.africana,AB,No,KAFR0K00320,KAFR0C02290,,13116.25,4955.25,,2.646940114020483,7170.5,3763.25
YKL067W,YNK1,N.castellii,AB,A,,NCAS0D03820,,,2971.5,,0.0003365303718660609,7170.5,3763.25
YKL067W,YNK1,T.phaffii,AB,No,TPHA0E02830,TPHA0J02370,,6610.5,2183.25,,3.0278254895225007,7170.5,3763.25
YKL067W,YNK1,S.mikatae,A,No,Smik_6.409,,,6468.5,,,6468.5,7170.5,3763.25
YKL067W,YNK1,Vehicle,Vehicle,No,Vehicle,Vehicle,Vehicle,3763.25,3763.25,3763.25,1.0,7170.5,3763.25
YKL067W,YNK1,C.glabrata,B,No,,CAGL0H03553g,,,4240.0,,0.0002358490566037736,7170.5,3763.25
YNL247W,YNL247W,T.delbrueckii,Anc,No,,,TDEL0E05230,,,9375.25,1.0,3365.75,2641.0
YNL247W,YNL247W,N.dairenensis,AB,No,NDAI0F01640,NDAI0I01070,,3906.0,5522.5,,0.7072883657763694,3365.75,2641.0
YNL247W,YNL247W,K.naganishii,AB,No,KNAG0D01130,KNAG0F01980,,4096.5,5027.0,,0.8148995424706584,3365.75,2641.0
YNL247W,YNL247W,T.phaffii,AB,No,TPHA0E02830,TPHA0J02370,,8488.25,1791.0,,4.739391401451703,3365.75,2641.0
YNL247W,YNL247W,S.kudriavzevii,A,No,Skud_16.75,,,2043.5,,,2043.5,3365.75,2641.0
YNL247W,YNL247W,T.blattae,AB,No,TBLA0A02040,TBLA0B05310,,3857.25,5262.5,,0.7329691211401426,3365.75,2641.0
YNL247W,YNL247W,K.africana,AB,No,KAFR0K00320,KAFR0C02290,,9770.75,6451.0,,1.5146101379631065,3365.75,2641.0
YNL247W,YNL247W,S.bayanusvar.uvarum,A,No,Suva_16.102,,,2611.25,,,2611.25,3365.75,2641.0
YNL247W,YNL247W,N.castellii,AB,No,NCAS0A01090,NCAS0D03820,,4072.0,68.5,,59.44525547445255,3365.75,2641.0
YNL247W,YNL247W,V.polyspora,AB,B,Kpol_1002.53,,,4296.5,,,4296.5,3365.75,2641.0
YNL247W,YNL247W,C.glabrata,B,B,,CAGL0H03553g,,,1.0,,1.0,3365.75,2641.0
YNL247W,YNL247W,Z.rouxii,Anc,No,,,ZYRO0G08866g,,,3418.25,1.0,3365.75,2641.0
YNL247W,YNL247W,Vehicle,Vehicle,No,Vehicle,Vehicle,Vehicle,2641.0,2641.0,2641.0,1.0,3365.75,2641.0
YNL247W,YNL247W,S.mikatae,A,No,Smik_6.409,,,5730.75,,,5730.75,3365.75,2641.0
YNL247W,YNL247W,S.cerevisiae,A,No,YPL204W,,,3366.75,,,3366.75,3365.75,2641.0
