Miniarray.ORF,Construct_ID,mean,sd,N,Construct,GeneID,MSA_order,Phylo_order,Array_order,Species,Gene,Pos,Species_position,Miniarray.Gene,Protein.Removed
SSA1,pKB11.8.YAL005C,60118.5,9112.485089,2,pKB11,8,17,12,51,K.naganishii,KNAG0D01130,A,K.naganishii(B),YAL005C,0
SSA1,pKB11.24.YAL005C,80699,10519.62758,2,pKB11,24,24,25,51,H. sapiens,CSNK1A1L,,H. sapiens(CSNK1A1L),YAL005C,0
SSA1,pKB11.10.YAL005C,59755.75,1874.186524,2,pKB11,10,7,5,51,C.glabrata,CAGL0H03553g,B,S.kudriavzevii(A),YAL005C,0
SSA1,pKB11.20.YAL005C,126162.5,2740.745884,2,pKB11,20,12,16,51,T.phaffii,TPHA0E02830,A,V.polyspora(B),YAL005C,0
SSA1,pKB11.25.YAL005C,130085,16119.91329,2,pKB11,25,4,1,51,S.cerevisiae,YPL204W,A,S.cerevisiae(A),YAL005C,0
SSA1,pKB11.18.YAL005C,184513.25,19406.89916,2,pKB11,18,20,17,51,T.phaffii,TPHA0J02370,B,N.castellii(B),YAL005C,0
SSA1,pKB11.7.YAL005C,98289.25,11602.56162,2,pKB11,7,3,4,51,S.mikatae,Smik_6.409,A,T.blattae(A),YAL005C,0
SSB1,pKB11.3.YDL229W,10271,1296.833837,2,pKB11,3,25,18,90,T.blattae,TBLA0A02040,A,N.dairenensis(A),YDL229W,0
SSB1,pKB11.6.YDL229W,152486.25,4296.734356,2,pKB11,6,13,19,90,T.blattae,TBLA0B05310,B,T.phaffii(B),YDL229W,0
SSB1,pKB11.20.YDL229W,132437.25,2352.190708,2,pKB11,20,12,16,90,T.phaffii,TPHA0E02830,A,V.polyspora(B),YDL229W,0
SSB1,pKB11.18.YDL229W,107358.75,9790.246939,2,pKB11,18,20,17,90,T.phaffii,TPHA0J02370,B,N.castellii(B),YDL229W,0
SSB1,pKB11.11.YDL229W,128232.25,23585.90024,2,pKB11,11,9,13,90,K.naganishii,KNAG0F01980,B,T.delbrueckii(Anc),YDL229W,0
SSB1,pKB11.7.YDL229W,99225,5606.649668,2,pKB11,7,3,4,90,S.mikatae,Smik_6.409,A,T.blattae(A),YDL229W,0
SSB1,pKB11.8.YDL229W,69223.5,12003.84472,2,pKB11,8,17,12,90,K.naganishii,KNAG0D01130,A,K.naganishii(B),YDL229W,0
SSB1,pKB11.5.YDL229W,117378.75,3295.471154,2,pKB11,5,15,11,90,K.africana,KAFR0C02290,B,C.glabrata(B),YDL229W,0
SSB1,pKB11.25.YDL229W,98323,8994.398257,2,pKB11,25,4,1,90,S.cerevisiae,YPL204W,A,S.cerevisiae(A),YDL229W,0
SSB1,pKB11.16.YDL229W,65124.5,7138.242956,2,pKB11,16,11,15,90,V.polyspora,Kpol_1033.51,B,V.polyspora(A),YDL229W,0
SSB1,pKB11.19.YDL229W,125332,4134.45335,2,pKB11,19,10,9,90,N.dairenensis,NDAI0I01070,B,K.naganishii(A),YDL229W,0
SSB1,pKB11.23.YDL229W,107987.75,14993.84574,2,pKB11,23,23,24,90,H. sapiens,CSNK1D,,H. sapiens(CSNK1D),YDL229W,0
SSB1,pKB11.26.YDL229W,3178,4408.810781,2,pKB11,26,26,26,90,Vehicle,Vehicle,,Vehicle,YDL229W,0
SSB1,pKB11.2.YDL229W,139938,3974.647217,2,pKB11,2,16,10,90,K.africana,KAFR0K00320,A,Z.rouxii(Anc),YDL229W,0
SSB1,pKB11.14.YDL229W,129562.5,6186.477229,2,pKB11,14,14,14,90,V.polyspora,Kpol_1002.53,A,N.castellii(A),YDL229W,0
SSB1,pKB11.10.YDL229W,68759.25,3763.575843,2,pKB11,10,7,5,90,C.glabrata,CAGL0H03553g,B,S.kudriavzevii(A),YDL229W,0
SSB1,pKB11.21.YDL229W,137900.5,9129.455652,2,pKB11,21,21,22,90,H. sapiens,CSNK1E,,H. sapiens(CSNK1E),YDL229W,0
SSB1,pKB11.12.YDL229W,128741.5,17965.46199,2,pKB11,12,6,21,90,T.delbrueckii,TDEL0E05230,Anc,T.phaffii(A),YDL229W,0
SSB1,pKB11.4.YDL229W,98473.75,4812.922306,2,pKB11,4,2,3,90,S.kudriavzevii,Skud_16.75,A,K.africana(A),YDL229W,0
SSB1,pKB11.15.YDL229W,109513.5,4160.616301,2,pKB11,15,8,7,90,N.castellii,NCAS0D03820,B,T.blattae(B),YDL229W,0
SSB1,pKB11.1.YDL229W,120495.75,7049.501055,2,pKB11,1,1,2,90,S.bayanusvar.uvarum,Suva_16.102,A,S.bayanusvar.uvarum(A),YDL229W,0
SSB1,pKB11.17.YDL229W,45237.75,9493.969198,2,pKB11,17,19,8,90,N.dairenensis,NDAI0F01640,A,S.mikatae(A),YDL229W,0
SSB1,pKB11.24.YDL229W,61281,4942.6764,2,pKB11,24,24,25,90,H. sapiens,CSNK1A1L,,H. sapiens(CSNK1A1L),YDL229W,0
SSB1,pKB11.13.YDL229W,1067.5,1509.672978,2,pKB11,13,18,6,90,N.castellii,NCAS0A01090,A,K.africana(B),YDL229W,0
SSB1,pKB11.9.YDL229W,96236.5,6697.715431,2,pKB11,9,5,20,90,Z.rouxii,ZYRO0G08866g,Anc,N.dairenensis(B),YDL229W,0
SSB1,pKB11.22.YDL229W,426,NA,1,pKB11,22,22,23,90,H. sapiens,CSNK1A1,,H. sapiens(CSNK1A1),YDL229W,0
SSD1,pKB11.16.YDR293C,3906.75,2771.505029,2,pKB11,16,11,15,7,V.polyspora,Kpol_1033.51,B,V.polyspora(A),YDR293C,0
SSD1,pKB11.19.YDR293C,21989,1759.281672,2,pKB11,19,10,9,7,N.dairenensis,NDAI0I01070,B,K.naganishii(A),YDR293C,0
SSD1,pKB11.13.YDR293C,2781,2615.587984,2,pKB11,13,18,6,7,N.castellii,NCAS0A01090,A,K.africana(B),YDR293C,0
SSD1,pKB11.2.YDR293C,38582.25,6537.555745,2,pKB11,2,16,10,7,K.africana,KAFR0K00320,A,Z.rouxii(Anc),YDR293C,0
SSD1,pKB11.3.YDR293C,3248,2273.348302,2,pKB11,3,25,18,7,T.blattae,TBLA0A02040,A,N.dairenensis(A),YDR293C,0
SSD1,pKB11.24.YDR293C,185,NA,1,pKB11,24,24,25,7,H. sapiens,CSNK1A1L,,H. sapiens(CSNK1A1L),YDR293C,0
SSD1,pKB11.4.YDR293C,38820.75,3197.890418,2,pKB11,4,2,3,7,S.kudriavzevii,Skud_16.75,A,K.africana(A),YDR293C,0
SSD1,pKB11.20.YDR293C,32486.5,524.6732316,2,pKB11,20,12,16,7,T.phaffii,TPHA0E02830,A,V.polyspora(B),YDR293C,0
SSD1,pKB11.21.YDR293C,29332.25,418.2536611,2,pKB11,21,21,22,7,H. sapiens,CSNK1E,,H. sapiens(CSNK1E),YDR293C,0
SSD1,pKB11.25.YDR293C,36312.75,1492.348862,2,pKB11,25,4,1,7,S.cerevisiae,YPL204W,A,S.cerevisiae(A),YDR293C,0
SSD1,pKB11.1.YDR293C,61235.25,476.9435239,2,pKB11,1,1,2,7,S.bayanusvar.uvarum,Suva_16.102,A,S.bayanusvar.uvarum(A),YDR293C,0
SSD1,pKB11.12.YDR293C,42198,4253.954396,2,pKB11,12,6,21,7,T.delbrueckii,TDEL0E05230,Anc,T.phaffii(A),YDR293C,0
SSD1,pKB11.11.YDR293C,44740,7063.996744,2,pKB11,11,9,13,7,K.naganishii,KNAG0F01980,B,T.delbrueckii(Anc),YDR293C,0
SSD1,pKB11.10.YDR293C,2768.5,2952.170811,2,pKB11,10,7,5,7,C.glabrata,CAGL0H03553g,B,S.kudriavzevii(A),YDR293C,0
SSD1,pKB11.7.YDR293C,42768.5,4865.601761,2,pKB11,7,3,4,7,S.mikatae,Smik_6.409,A,T.blattae(A),YDR293C,0
SSD1,pKB11.9.YDR293C,18202,2909.744405,2,pKB11,9,5,20,7,Z.rouxii,ZYRO0G08866g,Anc,N.dairenensis(B),YDR293C,0
SSD1,pKB11.5.YDR293C,28547.75,1469.721445,2,pKB11,5,15,11,7,K.africana,KAFR0C02290,B,C.glabrata(B),YDR293C,0
SSD1,pKB11.23.YDR293C,3229.25,1423.759504,2,pKB11,23,23,24,7,H. sapiens,CSNK1D,,H. sapiens(CSNK1D),YDR293C,0
SSD1,pKB11.8.YDR293C,16612.5,1549.978064,2,pKB11,8,17,12,7,K.naganishii,KNAG0D01130,A,K.naganishii(B),YDR293C,0
SSD1,pKB11.14.YDR293C,11634.75,3603.76971,2,pKB11,14,14,14,7,V.polyspora,Kpol_1002.53,A,N.castellii(A),YDR293C,0
SSD1,pKB11.15.YDR293C,27657.25,3768.52559,2,pKB11,15,8,7,7,N.castellii,NCAS0D03820,B,T.blattae(B),YDR293C,0
SSD1,pKB11.6.YDR293C,30630.75,1504.369677,2,pKB11,6,13,19,7,T.blattae,TBLA0B05310,B,T.phaffii(B),YDR293C,0
SSD1,pKB11.26.YDR293C,3721.5,NA,1,pKB11,26,26,26,7,Vehicle,Vehicle,,Vehicle,YDR293C,0
SSD1,pKB11.18.YDR293C,9874.75,2505.632879,2,pKB11,18,20,17,7,T.phaffii,TPHA0J02370,B,N.castellii(B),YDR293C,0
SSE2,pKB11.22.YBR169C,2253,1366.130301,2,pKB11,22,22,23,79,H. sapiens,CSNK1A1,,H. sapiens(CSNK1A1),YBR169C,0
SSE2,pKB11.18.YBR169C,12562,2419.012298,2,pKB11,18,20,17,79,T.phaffii,TPHA0J02370,B,N.castellii(B),YBR169C,0
SSE2,pKB11.15.YBR169C,5273.75,942.2197859,2,pKB11,15,8,7,79,N.castellii,NCAS0D03820,B,T.blattae(B),YBR169C,0
SSE2,pKB11.17.YBR169C,4081.25,1109.804093,2,pKB11,17,19,8,79,N.dairenensis,NDAI0F01640,A,S.mikatae(A),YBR169C,0
SSE2,pKB11.4.YBR169C,6200,941.1591258,2,pKB11,4,2,3,79,S.kudriavzevii,Skud_16.75,A,K.africana(A),YBR169C,0
SSE2,pKB11.2.YBR169C,19538,862.670273,2,pKB11,2,16,10,79,K.africana,KAFR0K00320,A,Z.rouxii(Anc),YBR169C,0
SSE2,pKB11.6.YBR169C,12270.75,2435.629308,2,pKB11,6,13,19,79,T.blattae,TBLA0B05310,B,T.phaffii(B),YBR169C,0
SSE2,pKB11.26.YBR169C,4748.5,870.4484476,2,pKB11,26,26,26,79,Vehicle,Vehicle,,Vehicle,YBR169C,0
SSE2,pKB11.23.YBR169C,6508.25,3702.057553,2,pKB11,23,23,24,79,H. sapiens,CSNK1D,,H. sapiens(CSNK1D),YBR169C,0
SSE2,pKB11.25.YBR169C,7164.25,2461.085152,2,pKB11,25,4,1,79,S.cerevisiae,YPL204W,A,S.cerevisiae(A),YBR169C,0
SSE2,pKB11.8.YBR169C,5404,2415.476765,2,pKB11,8,17,12,79,K.naganishii,KNAG0D01130,A,K.naganishii(B),YBR169C,0
SSE2,pKB11.14.YBR169C,7770,2276.883835,2,pKB11,14,14,14,79,V.polyspora,Kpol_1002.53,A,N.castellii(A),YBR169C,0
SSE2,pKB11.13.YBR169C,1006,1422.698844,2,pKB11,13,18,6,79,N.castellii,NCAS0A01090,A,K.africana(B),YBR169C,0
SSE2,pKB11.16.YBR169C,5368.5,1281.984594,2,pKB11,16,11,15,79,V.polyspora,Kpol_1033.51,B,V.polyspora(A),YBR169C,0
SSE2,pKB11.9.YBR169C,5677.75,1080.105608,2,pKB11,9,5,20,79,Z.rouxii,ZYRO0G08866g,Anc,N.dairenensis(B),YBR169C,0
SSE2,pKB11.24.YBR169C,3741.25,802.91975,2,pKB11,24,24,25,79,H. sapiens,CSNK1A1L,,H. sapiens(CSNK1A1L),YBR169C,0
SSE2,pKB11.5.YBR169C,6664,391.7371568,2,pKB11,5,15,11,79,K.africana,KAFR0C02290,B,C.glabrata(B),YBR169C,0
SSE2,pKB11.21.YBR169C,29757.5,2531.442277,2,pKB11,21,21,22,79,H. sapiens,CSNK1E,,H. sapiens(CSNK1E),YBR169C,0
SSE2,pKB11.12.YBR169C,13113.25,2314.714048,2,pKB11,12,6,21,79,T.delbrueckii,TDEL0E05230,Anc,T.phaffii(A),YBR169C,0
SSE2,pKB11.11.YBR169C,11750.75,2567.858276,2,pKB11,11,9,13,79,K.naganishii,KNAG0F01980,B,T.delbrueckii(Anc),YBR169C,0
SSE2,pKB11.3.YBR169C,5005.5,944.6946597,2,pKB11,3,25,18,79,T.blattae,TBLA0A02040,A,N.dairenensis(A),YBR169C,0
SSE2,pKB11.7.YBR169C,7245.25,995.9599013,2,pKB11,7,3,4,79,S.mikatae,Smik_6.409,A,T.blattae(A),YBR169C,0
SSE2,pKB11.10.YBR169C,4966.5,NA,1,pKB11,10,7,5,79,C.glabrata,CAGL0H03553g,B,S.kudriavzevii(A),YBR169C,0
SSE2,pKB11.1.YBR169C,8179.5,466.6904756,2,pKB11,1,1,2,79,S.bayanusvar.uvarum,Suva_16.102,A,S.bayanusvar.uvarum(A),YBR169C,0
SSE2,pKB11.19.YBR169C,12149.25,2679.581147,2,pKB11,19,10,9,79,N.dairenensis,NDAI0I01070,B,K.naganishii(A),YBR169C,0
SSE2,pKB11.20.YBR169C,12256.25,1940.654561,2,pKB11,20,12,16,79,T.phaffii,TPHA0E02830,A,V.polyspora(B),YBR169C,0
STF2,pKB11.6.YGR008C,6415.75,713.1171888,2,pKB11,6,13,19,108,T.blattae,TBLA0B05310,B,T.phaffii(B),YGR008C,0
STF2,pKB11.15.YGR008C,4091.5,NA,1,pKB11,15,8,7,108,N.castellii,NCAS0D03820,B,T.blattae(B),YGR008C,0
STF2,pKB11.3.YGR008C,3014.5,935.5022715,2,pKB11,3,25,18,108,T.blattae,TBLA0A02040,A,N.dairenensis(A),YGR008C,0
STF2,pKB11.5.YGR008C,4040.75,745.6441008,2,pKB11,5,15,11,108,K.africana,KAFR0C02290,B,C.glabrata(B),YGR008C,0
STF2,pKB11.22.YGR008C,689,974.3931445,2,pKB11,22,22,23,108,H. sapiens,CSNK1A1,,H. sapiens(CSNK1A1),YGR008C,0
STF2,pKB11.21.YGR008C,7925.75,352.4927304,2,pKB11,21,21,22,108,H. sapiens,CSNK1E,,H. sapiens(CSNK1E),YGR008C,0
STF2,pKB11.7.YGR008C,5421.75,800.0913229,2,pKB11,7,3,4,108,S.mikatae,Smik_6.409,A,T.blattae(A),YGR008C,0
STF2,pKB11.2.YGR008C,10876.5,3915.250247,2,pKB11,2,16,10,108,K.africana,KAFR0K00320,A,Z.rouxii(Anc),YGR008C,0
STF2,pKB11.20.YGR008C,5243,1972.82792,2,pKB11,20,12,16,108,T.phaffii,TPHA0E02830,A,V.polyspora(B),YGR008C,0
STF2,pKB11.12.YGR008C,7467,2528.61385,2,pKB11,12,6,21,108,T.delbrueckii,TDEL0E05230,Anc,T.phaffii(A),YGR008C,0
STF2,pKB11.25.YGR008C,5116,NA,1,pKB11,25,4,1,108,S.cerevisiae,YPL204W,A,S.cerevisiae(A),YGR008C,0
STF2,pKB11.1.YGR008C,6293.5,NA,1,pKB11,1,1,2,108,S.bayanusvar.uvarum,Suva_16.102,A,S.bayanusvar.uvarum(A),YGR008C,0
STF2,pKB11.19.YGR008C,6365.5,1222.587625,2,pKB11,19,10,9,108,N.dairenensis,NDAI0I01070,B,K.naganishii(A),YGR008C,0
STF2,pKB11.11.YGR008C,5977.5,1531.593288,2,pKB11,11,9,13,108,K.naganishii,KNAG0F01980,B,T.delbrueckii(Anc),YGR008C,0
STF2,pKB11.8.YGR008C,2837,NA,1,pKB11,8,17,12,108,K.naganishii,KNAG0D01130,A,K.naganishii(B),YGR008C,0
STF2,pKB11.14.YGR008C,5478.5,NA,1,pKB11,14,14,14,108,V.polyspora,Kpol_1002.53,A,N.castellii(A),YGR008C,0
STI1,pKB11.14.YOR027W,11722.5,1567.655734,2,pKB11,14,14,14,41,V.polyspora,Kpol_1002.53,A,N.castellii(A),YOR027W,0
STI1,pKB11.2.YOR027W,20841.25,1587.808277,2,pKB11,2,16,10,41,K.africana,KAFR0K00320,A,Z.rouxii(Anc),YOR027W,0
STI1,pKB11.1.YOR027W,8670.25,27.22361108,2,pKB11,1,1,2,41,S.bayanusvar.uvarum,Suva_16.102,A,S.bayanusvar.uvarum(A),YOR027W,0
STI1,pKB11.15.YOR027W,6584.5,NA,1,pKB11,15,8,7,41,N.castellii,NCAS0D03820,B,T.blattae(B),YOR027W,0
STI1,pKB11.13.YOR027W,5122.5,NA,1,pKB11,13,18,6,41,N.castellii,NCAS0A01090,A,K.africana(B),YOR027W,0
STI1,pKB11.25.YOR027W,8828.5,1652.508548,2,pKB11,25,4,1,41,S.cerevisiae,YPL204W,A,S.cerevisiae(A),YOR027W,0
STI1,pKB11.9.YOR027W,4142,422.1427484,2,pKB11,9,5,20,41,Z.rouxii,ZYRO0G08866g,Anc,N.dairenensis(B),YOR027W,0
STI1,pKB11.6.YOR027W,10318.5,1628.466917,2,pKB11,6,13,19,41,T.blattae,TBLA0B05310,B,T.phaffii(B),YOR027W,0
STI1,pKB11.19.YOR027W,12158,1651.801441,2,pKB11,19,10,9,41,N.dairenensis,NDAI0I01070,B,K.naganishii(A),YOR027W,0
STI1,pKB11.12.YOR027W,8977.5,2037.881743,2,pKB11,12,6,21,41,T.delbrueckii,TDEL0E05230,Anc,T.phaffii(A),YOR027W,0
STI1,pKB11.20.YOR027W,11100,2336.987912,2,pKB11,20,12,16,41,T.phaffii,TPHA0E02830,A,V.polyspora(B),YOR027W,0
STI1,pKB11.11.YOR027W,14785.75,1828.93169,2,pKB11,11,9,13,41,K.naganishii,KNAG0F01980,B,T.delbrueckii(Anc),YOR027W,0
STI1,pKB11.23.YOR027W,13330.5,4825.296675,2,pKB11,23,23,24,41,H. sapiens,CSNK1D,,H. sapiens(CSNK1D),YOR027W,0
STI1,pKB11.17.YOR027W,2392,NA,1,pKB11,17,19,8,41,N.dairenensis,NDAI0F01640,A,S.mikatae(A),YOR027W,0
STI1,pKB11.26.YOR027W,2882.25,3639.125049,2,pKB11,26,26,26,41,Vehicle,Vehicle,,Vehicle,YOR027W,0
STI1,pKB11.8.YOR027W,5250.5,1513.208512,2,pKB11,8,17,12,41,K.naganishii,KNAG0D01130,A,K.naganishii(B),YOR027W,0
STI1,pKB11.5.YOR027W,12103.25,212.4855877,2,pKB11,5,15,11,41,K.africana,KAFR0C02290,B,C.glabrata(B),YOR027W,0
STI1,pKB11.18.YOR027W,65112.75,6037.631251,2,pKB11,18,20,17,41,T.phaffii,TPHA0J02370,B,N.castellii(B),YOR027W,0
STI1,pKB11.21.YOR027W,41709.25,7088.391928,2,pKB11,21,21,22,41,H. sapiens,CSNK1E,,H. sapiens(CSNK1E),YOR027W,0
STI1,pKB11.16.YOR027W,3532.5,NA,1,pKB11,16,11,15,41,V.polyspora,Kpol_1033.51,B,V.polyspora(A),YOR027W,0
STI1,pKB11.7.YOR027W,7242.25,1295.06607,2,pKB11,7,3,4,41,S.mikatae,Smik_6.409,A,T.blattae(A),YOR027W,0
STI1,pKB11.10.YOR027W,444.5,NA,1,pKB11,10,7,5,41,C.glabrata,CAGL0H03553g,B,S.kudriavzevii(A),YOR027W,0
STI1,pKB11.3.YOR027W,4868.75,300.8739354,2,pKB11,3,25,18,41,T.blattae,TBLA0A02040,A,N.dairenensis(A),YOR027W,0
STI1,pKB11.4.YOR027W,6298.25,1500.834143,2,pKB11,4,2,3,41,S.kudriavzevii,Skud_16.75,A,K.africana(A),YOR027W,0
STI1,pKB11.24.YOR027W,6039.25,1892.5713,2,pKB11,24,24,25,41,H. sapiens,CSNK1A1L,,H. sapiens(CSNK1A1L),YOR027W,0
SWH1,pKB11.6.YAR042W,4761.5,387.4945161,2,pKB11,6,13,19,42,T.blattae,TBLA0B05310,B,T.phaffii(B),YAR042W,0
SWH1,pKB11.16.YAR042W,4064.25,604.9298513,2,pKB11,16,11,15,42,V.polyspora,Kpol_1033.51,B,V.polyspora(A),YAR042W,0
SWH1,pKB11.23.YAR042W,2063,1887.267999,2,pKB11,23,23,24,42,H. sapiens,CSNK1D,,H. sapiens(CSNK1D),YAR042W,0
SWH1,pKB11.24.YAR042W,4483.75,644.5278311,2,pKB11,24,24,25,42,H. sapiens,CSNK1A1L,,H. sapiens(CSNK1A1L),YAR042W,0
SWH1,pKB11.7.YAR042W,6110.75,272.5896641,2,pKB11,7,3,4,42,S.mikatae,Smik_6.409,A,T.blattae(A),YAR042W,0
SWH1,pKB11.9.YAR042W,4471.25,153.7957249,2,pKB11,9,5,20,42,Z.rouxii,ZYRO0G08866g,Anc,N.dairenensis(B),YAR042W,0
SWH1,pKB11.12.YAR042W,6735.75,1720.744352,2,pKB11,12,6,21,42,T.delbrueckii,TDEL0E05230,Anc,T.phaffii(A),YAR042W,0
SWH1,pKB11.1.YAR042W,3946.25,315.016071,2,pKB11,1,1,2,42,S.bayanusvar.uvarum,Suva_16.102,A,S.bayanusvar.uvarum(A),YAR042W,0
SWH1,pKB11.11.YAR042W,5416.25,667.8623548,2,pKB11,11,9,13,42,K.naganishii,KNAG0F01980,B,T.delbrueckii(Anc),YAR042W,0
SWH1,pKB11.8.YAR042W,6455.5,1805.950719,2,pKB11,8,17,12,42,K.naganishii,KNAG0D01130,A,K.naganishii(B),YAR042W,0
SWH1,pKB11.15.YAR042W,2349.5,3230.063776,2,pKB11,15,8,7,42,N.castellii,NCAS0D03820,B,T.blattae(B),YAR042W,0
SWH1,pKB11.13.YAR042W,2115.25,1871.358096,2,pKB11,13,18,6,42,N.castellii,NCAS0A01090,A,K.africana(B),YAR042W,0
SWH1,pKB11.18.YAR042W,3952.5,798.323556,2,pKB11,18,20,17,42,T.phaffii,TPHA0J02370,B,N.castellii(B),YAR042W,0
SWH1,pKB11.22.YAR042W,2744,NA,1,pKB11,22,22,23,42,H. sapiens,CSNK1A1,,H. sapiens(CSNK1A1),YAR042W,0
SWH1,pKB11.5.YAR042W,6716.75,703.2176939,2,pKB11,5,15,11,42,K.africana,KAFR0C02290,B,C.glabrata(B),YAR042W,0
SWH1,pKB11.2.YAR042W,11516,898.7327189,2,pKB11,2,16,10,42,K.africana,KAFR0K00320,A,Z.rouxii(Anc),YAR042W,0
SWH1,pKB11.19.YAR042W,7235.25,1104.147239,2,pKB11,19,10,9,42,N.dairenensis,NDAI0I01070,B,K.naganishii(A),YAR042W,0
SWH1,pKB11.26.YAR042W,5691,2356.786902,2,pKB11,26,26,26,42,Vehicle,Vehicle,,Vehicle,YAR042W,0
SWH1,pKB11.17.YAR042W,3429.5,NA,1,pKB11,17,19,8,42,N.dairenensis,NDAI0F01640,A,S.mikatae(A),YAR042W,0
SWH1,pKB11.3.YAR042W,5621.5,55.86143571,2,pKB11,3,25,18,42,T.blattae,TBLA0A02040,A,N.dairenensis(A),YAR042W,0
SWH1,pKB11.10.YAR042W,3860.5,188.0904038,2,pKB11,10,7,5,42,C.glabrata,CAGL0H03553g,B,S.kudriavzevii(A),YAR042W,0
SWH1,pKB11.4.YAR042W,5145.75,1205.970615,2,pKB11,4,2,3,42,S.kudriavzevii,Skud_16.75,A,K.africana(A),YAR042W,0
SWH1,pKB11.25.YAR042W,5559.75,2916.461919,2,pKB11,25,4,1,42,S.cerevisiae,YPL204W,A,S.cerevisiae(A),YAR042W,0
SWH1,pKB11.14.YAR042W,5201,952.4728343,2,pKB11,14,14,14,42,V.polyspora,Kpol_1002.53,A,N.castellii(A),YAR042W,0
SWH1,pKB11.21.YAR042W,5166.5,1284.813021,2,pKB11,21,21,22,42,H. sapiens,CSNK1E,,H. sapiens(CSNK1E),YAR042W,0
SWH1,pKB11.20.YAR042W,7576,1443.20494,2,pKB11,20,12,16,42,T.phaffii,TPHA0E02830,A,V.polyspora(B),YAR042W,0
SYP1,pKB11.9.YCR030C,35432.25,1664.882916,2,pKB11,9,5,20,14,Z.rouxii,ZYRO0G08866g,Anc,N.dairenensis(B),YCR030C,0
SYP1,pKB11.14.YCR030C,35810.75,2392.495794,2,pKB11,14,14,14,14,V.polyspora,Kpol_1002.53,A,N.castellii(A),YCR030C,0
SYP1,pKB11.16.YCR030C,156,134.3502884,2,pKB11,16,11,15,14,V.polyspora,Kpol_1033.51,B,V.polyspora(A),YCR030C,0
SYP1,pKB11.10.YCR030C,12324.5,560.7356775,2,pKB11,10,7,5,14,C.glabrata,CAGL0H03553g,B,S.kudriavzevii(A),YCR030C,0
SYP1,pKB11.19.YCR030C,51699.75,1787.212389,2,pKB11,19,10,9,14,N.dairenensis,NDAI0I01070,B,K.naganishii(A),YCR030C,0
SYP1,pKB11.12.YCR030C,60271.25,6649.985724,2,pKB11,12,6,21,14,T.delbrueckii,TDEL0E05230,Anc,T.phaffii(A),YCR030C,0
SYP1,pKB11.11.YCR030C,55260.5,7722.313157,2,pKB11,11,9,13,14,K.naganishii,KNAG0F01980,B,T.delbrueckii(Anc),YCR030C,0
SYP1,pKB11.24.YCR030C,4403.5,NA,1,pKB11,24,24,25,14,H. sapiens,CSNK1A1L,,H. sapiens(CSNK1A1L),YCR030C,0
SYP1,pKB11.8.YCR030C,41222.75,5710.947918,2,pKB11,8,17,12,14,K.naganishii,KNAG0D01130,A,K.naganishii(B),YCR030C,0
SYP1,pKB11.26.YCR030C,383,NA,1,pKB11,26,26,26,14,Vehicle,Vehicle,,Vehicle,YCR030C,0
SYP1,pKB11.18.YCR030C,2951.25,151.6744046,2,pKB11,18,20,17,14,T.phaffii,TPHA0J02370,B,N.castellii(B),YCR030C,0
SYP1,pKB11.6.YCR030C,59299.75,1524.168667,2,pKB11,6,13,19,14,T.blattae,TBLA0B05310,B,T.phaffii(B),YCR030C,0
SYP1,pKB11.4.YCR030C,37111,2143.947761,2,pKB11,4,2,3,14,S.kudriavzevii,Skud_16.75,A,K.africana(A),YCR030C,0
SYP1,pKB11.5.YCR030C,5454.25,4804.437025,2,pKB11,5,15,11,14,K.africana,KAFR0C02290,B,C.glabrata(B),YCR030C,0
SYP1,pKB11.25.YCR030C,23167,1228.951586,2,pKB11,25,4,1,14,S.cerevisiae,YPL204W,A,S.cerevisiae(A),YCR030C,0
SYP1,pKB11.15.YCR030C,35390.5,38.89087297,2,pKB11,15,8,7,14,N.castellii,NCAS0D03820,B,T.blattae(B),YCR030C,0
SYP1,pKB11.7.YCR030C,31885.5,306.884343,2,pKB11,7,3,4,14,S.mikatae,Smik_6.409,A,T.blattae(A),YCR030C,0
SYP1,pKB11.3.YCR030C,4505,NA,1,pKB11,3,25,18,14,T.blattae,TBLA0A02040,A,N.dairenensis(A),YCR030C,0
SYP1,pKB11.1.YCR030C,49671.5,1102.379472,2,pKB11,1,1,2,14,S.bayanusvar.uvarum,Suva_16.102,A,S.bayanusvar.uvarum(A),YCR030C,0
SYP1,pKB11.2.YCR030C,72655.25,4255.722163,2,pKB11,2,16,10,14,K.africana,KAFR0K00320,A,Z.rouxii(Anc),YCR030C,0
SYP1,pKB11.20.YCR030C,52357,3317.037911,2,pKB11,20,12,16,14,T.phaffii,TPHA0E02830,A,V.polyspora(B),YCR030C,0
TCB3,pKB11.22.YML072C,0,NA,1,pKB11,22,22,23,16,H. sapiens,CSNK1A1,,H. sapiens(CSNK1A1),YML072C,0
TCB3,pKB11.16.YML072C,4162.5,NA,1,pKB11,16,11,15,16,V.polyspora,Kpol_1033.51,B,V.polyspora(A),YML072C,0
TCB3,pKB11.24.YML072C,4436,1611.496354,2,pKB11,24,24,25,16,H. sapiens,CSNK1A1L,,H. sapiens(CSNK1A1L),YML072C,0
TCB3,pKB11.3.YML072C,5476.25,985.3532996,2,pKB11,3,25,18,16,T.blattae,TBLA0A02040,A,N.dairenensis(A),YML072C,0
TCB3,pKB11.13.YML072C,2359.5,2038.58885,2,pKB11,13,18,6,16,N.castellii,NCAS0A01090,A,K.africana(B),YML072C,0
